0,0,11.5
0,1,11.5
0,2,11.5
0,3,11.5
0,4,11.5
0,5,11.5
0,6,11
0,7,11
0,8,11.5
0,9,11.5
0,10,11.5
0,11,11.5
0,12,11.5
0,13,11.5
0,14,11.5
0,15,11.5
0,16,9
0,17,9
0,18,9
0,19,9
0,20,9
0,21,9
0,22,9
0,23,9
0,24,8.5
0,25,8.5
0,26,8.5
0,27,8.5
0,28,8.5
0,29,8.5
0,30,8.5
0,31,8.5
0,32,8.5
0,33,8.5
0,34,8.5
0,35,8.5
0,36,8.5
0,37,8.5
0,38,8.5
0,39,8.5
0,40,8.5
0,41,8.5
0,42,8.5
0,43,8.5
0,44,8.5
0,45,8.5
0,46,8.5
0,47,8.5
0,48,8.75
0,49,8.75
0,50,8.75
0,51,8.75
0,52,8.75
0,53,8.75
0,54,8.75
0,55,8.75
0,56,8.75
0,57,8.75
0,58,8.75
0,59,8.75
0,60,8.75
0,61,8.75
0,62,8.75
0,63,8.75
0,64,8.75
0,65,8.75
0,66,8.75
0,67,8.75
0,68,8.75
0,69,8.75
0,70,8.75
0,71,8.75
0,72,9
0,73,9
0,74,8.9
0,75,8.9
0,76,9
0,77,9
0,78,9
0,79,9
0,80,11.5
0,81,11.5
0,82,11.5
0,83,11.5
0,84,12.5
0,85,12.5
0,86,11.5
0,87,11.5
0,88,8
0,89,8
0,90,11.1
0,91,11.1
0,92,10.8
0,93,10.8
0,94,11
0,95,11
1,0,11.5
1,1,11.5
1,2,11.5
1,3,11.5
1,4,11.5
1,5,11.5
1,6,11
1,7,11
1,8,11.5
1,9,11.5
1,10,11.5
1,11,11.5
1,12,11.5
1,13,11.5
1,14,11.5
1,15,11.5
1,16,9
1,17,9
1,18,9
1,19,9
1,20,9
1,21,9
1,22,9
1,23,9
1,24,8.5
1,25,8.5
1,26,8.5
1,27,8.5
1,28,8.5
1,29,8.5
1,30,8.5
1,31,8.5
1,32,8.5
1,33,8.5
1,34,8.5
1,35,8.5
1,36,8.5
1,37,8.5
1,38,8.5
1,39,8.5
1,40,8.5
1,41,8.5
1,42,8.5
1,43,8.5
1,44,8.5
1,45,8.5
1,46,8.5
1,47,8.5
1,48,8.75
1,49,8.75
1,50,8.75
1,51,8.75
1,52,8.75
1,53,8.75
1,54,8.75
1,55,8.75
1,56,8.75
1,57,8.75
1,58,8.75
1,59,8.75
1,60,8.75
1,61,8.75
1,62,8.75
1,63,8.75
1,64,8.75
1,65,8.75
1,66,8.75
1,67,8.75
1,68,8.75
1,69,8.75
1,70,8.75
1,71,8.75
1,72,9
1,73,9
1,74,8.9
1,75,8.9
1,76,9
1,77,9
1,78,9
1,79,9
1,80,11.5
1,81,11.5
1,82,11.5
1,83,11.5
1,84,12.5
1,85,12.5
1,86,11.5
1,87,11.5
1,88,8
1,89,8
1,90,11.1
1,91,11.1
1,92,10.8
1,93,10.8
1,94,11
1,95,11
2,0,11.5
2,1,11.5
2,2,11.5
2,3,11.5
2,4,11.5
2,5,11.5
2,6,11
2,7,11
2,8,11.5
2,9,11.5
2,10,11.5
2,11,11.5
2,12,11.5
2,13,11.5
2,14,11.5
2,15,11.5
2,16,9
2,17,9
2,18,9
2,19,9
2,20,9
2,21,9
2,22,9
2,23,9
2,24,8.5
2,25,8.5
2,26,8.5
2,27,8.5
2,28,8.5
2,29,8.5
2,30,8.5
2,31,8.5
2,32,8.5
2,33,8.5
2,34,8.5
2,35,8.5
2,36,8.5
2,37,8.5
2,38,8.5
2,39,8.5
2,40,8.5
2,41,8.5
2,42,8.5
2,43,8.5
2,44,8.5
2,45,8.5
2,46,8.5
2,47,8.5
2,48,8.75
2,49,8.75
2,50,8.75
2,51,8.75
2,52,8.75
2,53,8.75
2,54,8.75
2,55,8.75
2,56,8.75
2,57,8.75
2,58,8.75
2,59,8.75
2,60,8.75
2,61,8.75
2,62,8.75
2,63,8.75
2,64,8.75
2,65,8.75
2,66,8.75
2,67,8.75
2,68,8.75
2,69,8.75
2,70,8.75
2,71,8.75
2,72,9
2,73,9
2,74,8.9
2,75,8.9
2,76,9
2,77,9
2,78,9
2,79,9
2,80,11.5
2,81,11.5
2,82,11.5
2,83,11.5
