0,0,11.5,255
1,0,11.5,255
2,0,11.5,255
3,0,11.5,255
4,0,11.5,255
5,0,11.5,127
6,0,11,127
7,0,11,127
8,0,11.5,127
9,0,11.5,127
10,0,11.5,127
11,0,11.5,127
12,0,11.5,127
13,0,11.5,127
14,0,11.5,127
15,0,11.5,127
16,0,9,127
17,0,9,127
18,0,9,127
19,0,9,127
20,0,9,127
21,0,9,127
22,0,9,127
23,0,9,127
24,0,8.5,127
25,0,8.5,127
26,0,8.5,127
27,0,8.5,127
28,0,8.5,127
29,0,8.5,127
30,0,8.5,127
31,0,8.5,127
32,0,8.5,127
33,0,8.5,127
34,0,8.5,127
35,0,8.5,127
36,0,8.5,127
37,0,8.5,127
38,0,8.5,127
39,0,8.5,127
40,0,8.5,127
41,0,8.5,127
42,0,8.5,127
43,0,8.5,127
44,0,8.5,127
45,0,8.5,127
46,0,8.5,127
47,0,8.5,127
48,0,8.75,127
49,0,8.75,127
50,0,8.75,127
51,0,8.75,127
52,0,8.75,127
53,0,8.75,127
54,0,8.75,127
55,0,8.75,127
56,0,8.75,127
57,0,8.75,127
58,0,8.75,127
59,0,8.75,127
60,0,8.75,127
61,0,8.75,127
62,0,8.75,127
63,0,8.75,127
64,0,8.75,127
65,0,8.75,127
66,0,8.75,127
67,0,8.75,127
68,0,8.75,127
69,0,8.75,127
70,0,8.75,127
71,0,8.75,127
72,0,9,127
73,0,9,127
74,0,8.9,127
75,0,8.9,127
76,0,9,127
77,0,9,127
78,0,9,127
79,0,9,127
80,0,11.5,127
81,0,11.5,127
82,0,11.5,127
83,0,11.5,127
84,0,12.5,127
85,0,12.5,127
86,0,11.5,127
87,0,11.5,127
88,0,8,127
89,0,8,127
90,0,11.1,127
91,0,11.1,127
92,0,10.8,127
93,0,10.8,127
94,0,11,127
95,0,11,127
0,1,11.5,255
1,1,11.5,255
2,1,11.5,255
3,1,11.5,255
4,1,11.5,255
5,1,11.5,127
6,1,11,127
7,1,11,127
8,1,11.5,127
9,1,11.5,127
10,1,11.5,127
11,1,11.5,127
12,1,11.5,127
13,1,11.5,127
14,1,11.5,127
15,1,11.5,127
16,1,9,127
17,1,9,127
18,1,9,127
19,1,9,127
20,1,9,127
21,1,9,127
22,1,9,127
23,1,9,127
24,1,8.5,127
25,1,8.5,127
26,1,8.5,127
27,1,8.5,127
28,1,8.5,127
29,1,8.5,127
30,1,8.5,127
31,1,8.5,127
32,1,8.5,127
33,1,8.5,127
34,1,8.5,127
35,1,8.5,127
36,1,8.5,127
37,1,8.5,127
38,1,8.5,127
39,1,8.5,127
40,1,8.5,127
41,1,8.5,127
42,1,8.5,127
43,1,8.5,127
44,1,8.5,127
45,1,8.5,127
46,1,8.5,127
47,1,8.5,127
48,1,8.75,127
49,1,8.75,127
50,1,8.75,127
51,1,8.75,127
52,1,8.75,127
53,1,8.75,127
54,1,8.75,127
55,1,8.75,127
